vehicle_edge,vehicle_longitude,vehicle_latitude,count
39535198#3,7.57164,45.011407,33
51177153,7.55089,45.008421,33
-267830921,7.526403,45.09784,33
-347272456,7.732187,44.985361,33
134635046#0,7.742108,45.012092,33
-347272456,7.733053,44.985203,33
-39689605#0,7.566475,45.057743,33
185752156#0,7.643875,44.994797,33
594306211#0,7.601359,44.990753,33
-82881611#8,7.748417,45.019928,33
594306211#0,7.600341,44.990996,33
594306211#0,7.602433,44.9908,33
152801014#10,7.562515,45.116102,33
-130009223#2,7.586991,45.057637,33
152801014#10,7.562854,45.116746,33
594623252#1,7.620689,44.98003,33
48979496,7.657588,44.984142,33
150010733,7.759975,44.974517,33
-134650951#1,7.622434,45.130114,33
39535198#3,7.571144,45.010578,33
329694597#1,7.761737,44.974463,32
-81187726,7.65775,44.983986,32
-49591129#0,7.704702,44.998514,32
373825554#0,7.757664,45.00835,32
173499652#1,7.577494,45.052676,32
-185765528#1,7.630847,44.98201,32
-49745022,7.731168,44.982035,32
-148319547,7.557472,44.976764,32
-49591129#0,7.70453,44.997807,32
-301638364,7.700443,44.991253,32
135653283,7.656152,44.981869,32
211478993#4,7.580227,45.07282,32
39497978,7.579995,45.047757,32
-304104385#0,7.610879,44.99368,32
-473670949#1,7.574614,45.079023,32
452938853,7.702268,44.98386,32
41201900#0,7.516483,44.992842,32
-595226328#4,7.625091,44.977352,32
377107116#1,7.557633,45.14351,32
-185765528#1,7.629253,44.980728,32
377107116#1,7.556779,45.143744,32
-185765528#1,7.63005,44.981369,32
24319502#3,7.558661,45.005393,32
38285391#3,7.682398,45.151146,32
130009195#1,7.577494,45.052628,32
-304104385#0,7.60866,44.994347,32
-304104385#0,7.607589,44.994725,32
-134543552#6,7.704264,44.989537,32
-148319547,7.556935,44.976306,32
-304104385#0,7.60977,44.994013,32
-307531305#2,7.54546,45.103101,32
41709581,7.763721,45.149714,31
39908099#1,7.573434,45.065715,31
-40970618#0,7.56462,44.99506,31
-152801014#9,7.562407,45.115979,31
-83490477#1,7.649499,44.990056,31
-454386712#6,7.572982,45.071531,31
41709581,7.762765,45.149666,31
147863118#0,7.708852,44.997855,31
150893827#0,7.609975,45.117578,31
347272456,7.73393,44.985073,31
-40970618#0,7.56328,44.994898,31
-26533031#3,7.703775,45.152192,31
-454965450,7.576331,45.069633,31
279715642,7.573592,45.063408,31
-27834963#0,7.58112,45.076478,31
347272456,7.733063,44.985231,31
-147559781#0,7.57929,45.019126,31
594623258#2,7.615333,44.981222,31
-26533031#3,7.702762,45.152365,31
83490477#4,7.656232,44.988012,31
83490477#4,7.655111,44.988432,31
-203140778,7.687026,44.979765,31
304474595#1,7.594723,45.108857,31
-26533040#0,7.710121,45.152321,31
-26533040#0,7.7113,45.152151,31
178168487,7.729985,44.981045,31
178168487,7.728354,44.978729,31
178168487,7.729369,44.980306,31
39537941#3,7.580613,45.065625,31
178168487,7.728855,44.97952,31
149817762,7.62761,44.977971,31
109127103,7.741752,45.013897,31
28724222#3,7.763383,45.009925,31
134872990#2,7.587172,45.058395,31
109127103,7.741525,45.014613,31
39537943#2,7.577246,45.067526,31
28724222#3,7.764811,45.011185,31
109127103,7.741411,45.01534,31
28724222#3,7.764096,45.010555,31
323220873,7.564168,45.055264,31
37928264#3,7.574657,44.996825,30
51177352#1,7.553989,45.006862,30
37992585,7.695068,44.989725,30
230481944#1,7.741284,45.017294,30
-185662117,7.626034,44.989942,30
-135639989#0,7.720357,44.990216,30
39602329,7.581446,45.020058,30
-185662117,7.627075,44.990079,30
81192206#2,7.664473,44.992599,30
331346208#2,7.726337,44.987633,30
331346208#2,7.72551,44.987985,30
37928264#3,7.575818,44.996923,30
59043979#5,7.543031,45.11807,30
256882430,7.644829,45.14976,30
159512416#0,7.594942,45.108898,30
37992585,7.696247,44.989715,30
26545108#3,7.694767,45.150305,30
-40459282,7.755248,45.14549,30
26545108#3,7.693521,45.150433,30
-40459282,7.75696,45.146524,30
-40459282,7.756036,45.146086,30
-40459282,7.75801,45.14625,30
230481944#1,7.739593,45.018343,30
173146689#3,7.544472,45.141514,30
-185788467#1,7.607309,44.99031,30
230481944#1,7.738614,45.018776,30
230481944#1,7.740577,45.017916,30
38318199#2,7.757751,45.142619,30
-59179626#1,7.65095,44.966031,30
94973286#7,7.616863,44.972919,30
167693276#2,7.565697,45.075032,30
-83490477#2,7.650269,44.989707,30
-83490477#6,7.659164,44.987723,30
59179626#5,7.65435,44.9728,30
-59179626#1,7.654393,44.969554,30
-59179626#1,7.64862,44.965485,30
-59179626#1,7.653454,44.967955,30
-59179626#1,7.649856,44.965576,30
65627676#1,7.543142,45.116268,30
-59179626#1,7.652597,44.967292,30
-59179626#1,7.652032,44.966491,30
-59179626#1,7.647366,44.965403,30
-59179626#1,7.654196,44.968665,30
37928260,7.553834,44.979752,30
38099052#1,7.65902,44.992701,30
173146689#3,7.542181,45.141187,30
173146689#3,7.541035,45.141023,30
331346208#2,7.724682,44.988336,30
173146689#3,7.543327,45.141351,30
-133393990,7.573952,45.078255,30
65627676#1,7.542867,45.116907,30
37928253#1,7.53443,44.975889,29
40970635#1,7.566025,45.004078,29
37928253#1,7.540283,44.976504,29
173146687#4,7.538542,45.138244,29
40970635#1,7.564566,45.001057,29
40970635#1,7.56414,44.999394,29
279394269#2,7.556712,45.072054,29
40970635#1,7.56526,45.003544,29
149817736#7,7.643044,44.985702,29
177629358,7.767055,45.136624,29
94978752#1,7.658217,44.991944,29
37928253#1,7.543766,44.976974,29
94978752#1,7.658185,44.992681,29
94809921,7.63625,44.997946,29
133739959#5,7.767021,45.135006,29
37992644#3,7.703568,44.989052,29
40970635#1,7.568046,45.004647,29
23721622#3,7.594753,45.108572,29
38285391#0,7.685845,45.150801,29
49964616#2,7.557873,44.996602,29
38285391#0,7.687255,45.150871,29
37928253#1,7.537941,44.976264,29
40970635#1,7.568243,45.005483,29
149817736#7,7.643506,44.986174,29
37928253#1,7.529759,44.97535,29
37928253#1,7.528588,44.975226,29
37928253#1,7.532096,44.975612,29
37928253#1,7.5449,44.977214,29
-133620565,7.768849,45.138421,29
37928253#1,7.535598,44.976025,29
159329524#1,7.702624,44.98191,29
37928253#1,7.539112,44.976384,29
40970635#1,7.564735,45.001896,29
37928253#1,7.541453,44.976629,29
37928253#1,7.533264,44.975748,29
37928253#1,7.530928,44.975479,29
37928253#1,7.542618,44.976778,29
40970635#1,7.564367,45.000221,29
37928253#1,7.526248,44.974977,29
40970635#1,7.564918,45.002734,29
37928253#1,7.527418,44.975102,29
51445072#0,7.621317,45.152044,29
26982206#8,7.613147,44.980154,29
37928252,7.551662,44.980389,28
124745815#7,7.558884,45.012061,28
-185647992#0,7.645133,44.984908,28
-135653257,7.661165,44.987964,28
45061176,7.736095,45.145984,28
-185647992#0,7.64386,44.985038,28
189695107#4,7.752814,44.978994,28
-185647992#0,7.642577,44.985116,28
454386716#0,7.573208,45.068991,28
37928252,7.552442,44.981057,28
131745670#3,7.764388,45.139247,28
146490977#1,7.729407,45.033058,28
594623249#2,7.622584,44.985001,28
-38285391#0,7.685847,45.150772,28
-38285391#0,7.684435,45.150717,28
40031962#0,7.586049,45.032536,28
594306211#2,7.605308,44.994145,28
-81361716,7.770471,44.993048,28
23721622#7,7.595306,45.108793,28
39541432#1,7.587174,45.057666,28
110801320#2,7.610227,45.117559,28
-116691657,7.58559,45.05795,28
94809961#0,7.63448,44.99326,28
-158985383,7.669798,44.970148,28
-158985383,7.669719,44.969267,28
-158985383,7.669801,44.968393,28
-173496489#6,7.756926,45.138775,28
39537943#3,7.576651,45.067846,28
37975347#1,7.559886,45.056933,28
43692918#0,7.767558,45.137595,28
120811256,7.75615,45.136664,28
94809961#0,7.634779,44.991788,28
-377107118#1,7.53867,45.142845,28
94809961#0,7.63416,44.992459,28
83184860#2,7.535799,45.050894,28
-81361716,7.767751,44.993183,28
37928264#1,7.566048,44.995351,28
-81361716,7.769103,44.992937,28
38285391#5,7.680817,45.151513,28
-375014226#1,7.710158,44.997182,28
38285391#5,7.679906,45.151722,28
43692916,7.768167,45.138892,28
187023470#2,7.760581,45.019276,27
-149817736#4,7.644186,44.98709,27
38099052#0,7.659071,44.991743,27
38318480#1,7.762943,45.149278,27
111995416#8,7.581059,45.065914,27
-149817732,7.646332,44.980732,27
454389431#1,7.579084,45.070942,27
258982355,7.697648,44.990525,27
26925479#7,7.580798,45.077078,27
498190465#1,7.552831,45.003209,27
39602332#4,7.572959,45.017314,27
-42944475#4,7.581586,45.080081,27
gneE137,7.776252,45.149443,27
81187724,7.661188,44.987816,27
37992644#4,7.703811,44.989139,27
-594182574#0,7.557941,44.97737,27
-594182574#0,7.557118,44.97785,27
131745670#4,7.764125,45.139272,27
38099052#0,7.659121,44.990785,27
173499653,7.580308,45.052306,27
28724222#4,7.762459,45.009257,27
372519145,7.749881,45.013403,27
38318480#1,7.763748,45.149685,27
38318591#2,7.748305,45.15171,27
28247311,7.666848,44.972266,27
372519145,7.75116,45.013581,27
-189651262#5,7.677626,44.97458,27
28724222#4,7.761804,45.008823,27
-401434726,7.749919,45.029507,27
187023470#2,7.760524,45.018598,27
49745025#2,7.727843,44.977872,27
94973286#0,7.616967,44.972983,27
124745815#4,7.563661,45.013705,27
149817736#0,7.646052,44.989368,26
32058942,7.587249,45.080248,26
149817736#0,7.646163,44.990104,26
147863118#1,7.707579,44.998381,26
147863118#1,7.706383,44.998936,26
121864987#3,7.575476,45.072906,26
185765532#0,7.626566,44.97852,26
37985919#2,7.701228,44.976049,26
37928264#7,7.588973,44.996878,26
37928264#7,7.590234,44.996746,26
45061200,7.734667,45.144684,26
-62376899#2,7.576275,45.071749,26
-39604703#1,7.615881,44.97482,26
38319012#13,7.708021,45.149638,26
-124745815#5,7.562435,45.013251,26
185647990,7.657393,44.983995,26
-58487123#5,7.56633,45.072296,26
38580049#1,7.555539,45.006115,26
53756595#3,7.538851,45.137285,26
26533267#7,7.69854,45.151762,26
-123556595#0,7.537837,45.15726,26
-123556595#0,7.536618,45.15689,26
26533031#3,7.704798,45.152046,26
-341789469,7.581938,45.036942,26
37992588,7.698256,44.991464,26
37992588,7.698127,44.992231,26
111995432#1,7.574722,45.067044,26
-124745815#5,7.561628,45.012974,26
172399116#0,7.565559,45.074569,26
26533031#3,7.703785,45.15222,26
111995432#1,7.575816,45.067139,26
151986925#0,7.574863,45.057278,26
151986925#0,7.576022,45.05724,26
-149817736#1,7.64509,44.987902,26
24319499#3,7.554051,45.006658,25
-185765535#3,7.650552,44.975699,25
167693274,7.566436,45.078682,25
152801014#9,7.562119,45.115318,25
-388323539#1,7.756569,44.994068,25
596502032#5,7.631794,44.982267,25
41709583,7.76098,45.150234,25
37983081#1,7.668359,44.972411,25
37930089,7.567806,45.004807,25
37930089,7.567918,45.005821,25
230481944#0,7.737528,45.019369,25
452950770#0,7.702992,44.97089,25
112954961,7.640114,44.997203,25
452950770#0,7.706572,44.970442,25
452950770#0,7.705385,44.970615,25
452950770#0,7.704192,44.970767,25
-124745815#7,7.558083,45.011706,25
-388323539#1,7.755894,44.993251,25
41709583,7.761859,45.149942,25
-133393991,7.573124,45.0785,25
-124745815#0,7.571988,45.016582,25
37983081#1,7.669522,44.972135,25
462403207#0,7.73964,45.139319,25
556748518#1,7.53529,45.143829,25
-185765535#3,7.653511,44.974996,25
366645347,7.644663,45.148717,25
111995472,7.56284,45.070591,25
36073719#7,7.572957,45.069684,25
-185765535#3,7.652507,44.975196,25
38098870,7.66096,44.987651,25
-185765535#3,7.651508,44.975408,25
548712971#3,7.643674,44.993645,25
-23367047,7.736994,45.147647,25
230481944#0,7.73564,45.020157,25
45847599,7.737291,45.14781,25
230481944#0,7.73672,45.019924,25
26982206#9,7.612924,44.980133,25
441639572#1,7.610018,45.117455,25
37983081#1,7.664869,44.973242,25
167693284,7.572131,45.078548,25
135653250,7.670918,44.98419,25
-342611476#0,7.741877,45.142585,25
37983081#1,7.666032,44.972965,25
37983081#1,7.667195,44.972688,25
111760287,7.577118,45.052494,25
41125590,7.530434,44.986607,25
24319499#2,7.554123,45.006758,24
-132344521#2,7.573314,45.067719,24
-112950852#1,7.580046,45.019392,24
59179625,7.655971,44.975597,24
292026455,7.643402,45.148373,24
58487110#5,7.572553,45.075771,24
-62376899#3,7.576339,45.070778,24
-185765535#4,7.654111,44.973798,24
151986925#2,7.57346,45.057371,24
151986925#2,7.572503,45.057423,24
-135653246,7.670535,44.979845,24
37973377#0,7.566746,45.052745,24
39908095#0,7.577251,45.067432,24
37930090,7.562023,45.004418,24
39602298,7.578523,45.045895,24
37930090,7.563901,45.003366,24
23680656#2,7.56828,45.078686,24
37930090,7.563124,45.004032,24
472045806#3,7.73684,45.148782,24
38688591#0,7.553792,45.005625,24
-251653188#0,7.73688,45.149434,24
41427526#1,7.559492,45.06756,24
596502032#8,7.631731,44.982536,24
23680656#1,7.566912,45.078835,24
148177755,7.554901,45.01319,24
595226328#2,7.621861,44.974688,24
-256853733#2,7.720702,44.993044,24
172680097,7.565953,45.078784,24
-256853733#2,7.721422,44.99256,24
59043979#2,7.542436,45.117703,24
38580047#1,7.553844,45.005607,24
-53756591#1,7.539707,45.135153,24
26925479#1,7.58066,45.077005,24
185634122,7.64954,44.993733,24
41427526#1,7.559149,45.066542,24
94809976,7.636306,44.997714,24
49964621#1,7.554792,44.99756,24
-408033024#1,7.739706,45.139398,24
39908107,7.561936,45.06522,23
69883362#2,7.662827,45.154804,23
-86216257#3,7.58359,45.000835,23
-86216257#3,7.584023,45.00152,23
38098918#4,7.66958,44.991202,23
-134650948#6,7.617868,45.12234,23
446071528#0,7.579405,45.075533,23
-174280871#0,7.587822,45.062172,23
24031392#7,7.573165,45.068212,23
39908107,7.562334,45.063464,23
-23107186#10,7.761804,45.140419,23
59179611#2,7.655945,44.978846,23
37975336#0,7.56039,45.057017,23
49429376#0,7.720001,44.990433,23
39908107,7.562509,45.064381,23
-23107186#10,7.761572,45.139775,23
-39537943#4,7.575752,45.069036,23
111859660#0,7.569643,45.078677,23
39908107,7.56127,45.066026,23
-267570252,7.521072,44.972459,23
80142958#3,7.566392,45.072224,23
-596502031#1,7.632984,44.983744,23
38098861#1,7.662441,44.984378,23
39908107,7.562021,45.062557,23
24319499#8,7.55449,45.006786,23
38098861#1,7.661192,44.984237,23
36073719#9,7.571879,45.069361,23
-242175870,7.734797,45.14823,23
38098861#1,7.663693,44.984502,23
-38663177,7.55461,45.010636,23
38098861#1,7.666221,44.984518,23
476381790#2,7.576331,45.062843,23
39604703#1,7.615651,44.975002,23
149817721#4,7.646279,44.99016,23
209678556,7.736313,45.146763,23
-242175870,7.735512,45.148871,23
-172522359#0,7.716258,44.995327,23
-70573317#3,7.526137,45.131566,23
-70573317#3,7.526759,45.133247,23
-70573317#3,7.524903,45.1282,23
-70573317#3,7.525525,45.129882,23
-70573317#3,7.525214,45.129041,23
-70573317#3,7.525835,45.130723,23
79941688#4,7.577219,45.052298,23
-242175870,7.736774,45.148995,23
-22956484#0,7.540824,45.100699,23
-38285391#1,7.683547,45.150848,23
-134872990#2,7.587211,45.058831,23
165763722#0,7.739946,45.14605,23
23065517,7.526342,45.098841,23
472045806#4,7.737021,45.148786,23
498190467#3,7.554413,45.00702,23
41201900#2,7.515828,44.992498,22
-69890801#4,7.619584,45.150533,22
-185634128,7.647026,44.993943,22
-149817722#1,7.64578,44.97996,22
-172522359#2,7.717595,44.99494,22
-172522359#2,7.718559,44.994794,22
-161654410#7,7.76827,45.015519,22
24031392#4,7.573003,45.07002,22
594646052#0,7.620056,44.98596,22
-149817722#1,7.646299,44.980749,22
152804687#3,7.581123,45.077897,22
41201900#2,7.514675,44.99238,22
37985916#0,7.702414,44.970586,22
39523931,7.550212,44.981159,22
-69890801#4,7.618686,45.151972,22
39695518#1,7.582247,45.028453,22
-69890801#4,7.618251,45.152696,22
-69890801#4,7.619145,45.151256,22
161424599#1,7.710986,44.976356,22
-279394270#0,7.57445,45.078312,22
-377107118#0,7.540119,45.142273,22
39523931,7.549123,44.981758,22
-69890801#4,7.619951,45.149794,22
-149817722#1,7.645702,44.979073,22
58487110#6,7.572582,45.075312,22
38317960#0,7.731924,45.151768,22
37983086,7.665166,44.971394,22
80142936#2,7.576174,45.04972,22
172522359#2,7.716662,44.995174,22
38317960#0,7.734306,45.150895,22
304242935,7.752749,45.158272,22
38317960#0,7.733111,45.151325,22
304450448,7.735655,45.145394,22
69883347#2,7.663256,45.15692,22
37983086,7.665327,44.972681,22
37983086,7.664623,44.972074,22
37983086,7.666257,44.971536,22
38317960#0,7.729524,45.152614,22
37983086,7.66648,44.972587,22
37983086,7.666765,44.972284,22
26555665#1,7.728983,45.151555,22
26555665#1,7.728889,45.150772,22
-596502031#2,7.633389,44.984074,22
515593374,7.667902,44.984478,22
36073719#1,7.578853,45.070205,22
515593374,7.669241,44.984474,22
454386712#2,7.577833,45.071528,22
446071528#1,7.57833,45.076501,22
172522359#2,7.717581,44.994913,22
28396363,7.557018,45.011034,22
-38318591#0,7.744742,45.146758,22
36073719#8,7.572403,45.069568,22
28396363,7.556286,45.010402,22
80632826,7.555722,45.010482,22
28396363,7.555724,45.009688,22
-38318591#0,7.745238,45.147464,22
-38318591#0,7.744245,45.146053,22
594133122#3,7.746019,44.981727,22
170074685,7.589651,45.056819,22
132521047,7.663001,44.991008,22
595226328#3,7.622965,44.975579,22
-569603214#2,7.557095,45.013804,22
26589099#4,7.578758,45.06941,22
161424599#2,7.709617,44.976642,22
596502037#0,7.631754,44.982133,22
38317960#0,7.730739,45.152212,22
151990273#1,7.572121,45.070007,22
-130009217#2,7.586591,45.054875,22
58487110#4,7.572498,45.076302,21
-82881608#4,7.753768,45.015224,21
83469908#5,7.75292,45.15905,21
344011172#2,7.534698,45.102456,21
552832176#0,7.535287,45.096604,21
-82881608#4,7.753494,45.01585,21
-446071528#0,7.578413,45.076381,21
-161654410#0,7.754729,45.01717,21
552832176#0,7.534812,45.097315,21
133627113#1,7.757775,45.142142,21
115606994,7.636111,44.997896,21
151990284#3,7.565768,45.075297,21
-94813816#0,7.650108,44.993726,21
37928253#0,7.550803,44.979769,21
37928253#0,7.549853,44.979195,21
37928253#0,7.548855,44.978664,21
37928253#0,7.546713,44.977764,21
37928253#0,7.54782,44.97817,21
495275391#1,7.664332,44.990815,21
454386712#7,7.572796,45.071552,21
294657245#0,7.539059,45.105474,21
294657245#0,7.541737,45.105758,21
304474585#0,7.594423,45.108357,21
294657245#0,7.540398,45.105618,21
130009231,7.588451,45.056037,21
454386716#1,7.574454,45.069046,21
498190464#1,7.554125,45.005904,21
-189694244#2,7.734095,44.985012,21
122255970,7.577898,45.044816,21
-24031392#1,7.572903,45.071608,21
39497971#10,7.58564,45.057857,21
-24319448#2,7.555437,45.011794,21
-26533173#2,7.69894,45.15282,21
-94809913#2,7.642797,44.995927,21
130009204,7.589743,45.057058,21
-446071528#1,7.577372,45.077285,21
594623251#1,7.622735,44.984111,21
596502031#3,7.633586,44.98419,21
134650946,7.622283,45.128015,21
130009223#2,7.586948,45.057125,21
130009231,7.587203,45.05565,21
596502031#3,7.634332,44.984796,21
58487123#4,7.5663,45.072429,20
25797633#0,7.549888,44.978802,20
-42343180,7.544233,45.053163,20
40970635#0,7.563661,44.996606,20
40970635#0,7.564044,44.998375,20
25797633#0,7.545805,44.97728,20
25797633#0,7.547934,44.977923,20
40970635#0,7.562736,44.994946,20
-595226328#3,7.623829,44.97634,20
38587072,7.561236,45.004629,20
-185765532#0,7.627218,44.979096,20
133484234,7.574514,45.078061,20
25797633#0,7.550808,44.9793,20
-256853733#0,7.719325,44.994249,20
40970635#0,7.563867,44.997488,20
256951303#0,7.70683,44.977722,20
25797633#0,7.546878,44.977587,20
185303554#0,7.734879,44.992317,20
596502035#0,7.631919,44.982353,20
25797633#0,7.548924,44.978348,20
-173146689#4,7.546772,45.142117,20
24166717#4,7.754073,44.981736,20
440001784#2,7.602377,45.097772,20
-42343180,7.543063,45.053616,20
43381385#0,7.768104,45.144412,20
40970635#0,7.563281,44.995752,20
-42944475#3,7.581771,45.080889,20
-210665541,7.738732,45.146549,20
69883362#4,7.662761,45.154589,20
39908098,7.578717,45.068885,20
-237336092#1,7.538911,45.103213,20
43381385#0,7.768945,45.146004,20
39497977#5,7.579935,45.070721,20
-27998537#2,7.548947,45.086373,20
133739959#0,7.76754,45.131939,20
112954970,7.640172,44.997159,20
495275390,7.665199,44.993538,20
24031392#3,7.572957,45.070498,20
-146490977#2,7.730531,45.035168,20
594623249#0,7.622648,44.984698,20
24319499#4,7.554204,45.00644,20
-146490977#2,7.729995,45.034411,20
134635034#4,7.71721,44.991531,20
43381385#0,7.768391,45.145243,20
247705709#6,7.587302,45.08023,20
37930084,7.557721,45.005525,20
152804687#7,7.581532,45.077917,20
23680658,7.572053,45.078696,20
37764923#2,7.576808,45.052505,20
81201832,7.712655,44.990939,20
-438534311#0,7.561497,45.060516,20
94809913#0,7.641258,44.996628,20
38663173,7.556068,45.010445,20
-185792704,7.617671,44.970965,20
472091302,7.739655,45.153953,20
472091302,7.740588,45.153552,20
151990260#2,7.569799,45.071353,20
94809913#0,7.640404,44.996987,20
-82881608#6,7.753121,45.016784,20
472091302,7.741522,45.15315,20
47361150,7.526368,45.098269,20
25684702#5,7.567186,45.052485,20
594646046,7.619903,44.98595,20
39695518#0,7.58265,45.028948,19
39537941#0,7.579371,45.065862,19
83469901#4,7.762826,45.159931,19
112052252,7.581223,45.029266,19
-172522360#2,7.710697,44.997156,19
472091301#1,7.745931,45.155639,19
83599780#1,7.609818,45.11787,19
42586525#0,7.583208,45.073153,19
26982244#1,7.552409,44.998606,19
135653291,7.661102,44.987574,19
83469380#1,7.764935,45.136437,19
472091301#1,7.744217,45.154238,19
472091301#1,7.746003,45.156491,19
573533388#0,7.563009,45.071991,19
472091301#1,7.745074,45.154938,19
42272872#1,7.59726,45.003101,19
26533173#2,7.699971,45.152751,19
-377107116#2,7.560729,45.141805,19
-377107116#2,7.559486,45.142291,19
-38318193#0,7.751952,45.144163,19
-83469380#0,7.765076,45.136348,19
279394252#1,7.574424,45.077907,19
472091301#1,7.74261,45.152775,19
472091301#1,7.743402,45.153512,19
-26545108#2,7.694951,45.150257,19
-38318193#0,7.752791,45.144532,19
58725017#3,7.566154,45.070503,19
-377107118#4,7.537045,45.142592,19
227138371,7.759297,45.150618,19
-133627094#2,7.759106,45.139931,19
82497225#1,7.630853,44.990522,19
82497225#1,7.62972,44.990379,19
124745815#0,7.572362,45.016748,19
178168476#0,7.73187,44.981042,19
178168476#0,7.730993,44.981029,19
596502031#2,7.633014,44.983725,19
38319012#19,7.70827,45.150726,19
-529632515#0,7.615295,45.154702,19
-39537943#2,7.576676,45.067779,19
-38318193#0,7.75363,45.144901,19
-28396361,7.56686,45.004231,19
185648008#0,7.642482,44.985263,19
-28396361,7.567765,45.004805,19
35776290#5,7.743401,45.144558,19
-152801014#8,7.562024,45.115191,19
83469894,7.752729,45.158541,19
82497225#1,7.633475,44.989067,19
-26533040#1,7.708752,45.152498,19
58487110#2,7.572407,45.077278,19
134543549#4,7.707899,44.995507,19
82497225#1,7.628586,44.990237,19
26982245#1,7.60518,44.991082,19
82497225#1,7.631854,44.990227,19
26982245#1,7.603716,44.991203,19
185634184,7.647889,44.990761,19
121864983#1,7.579684,45.075285,19
82497225#1,7.632664,44.989647,19
-529632515#0,7.616263,45.154271,19
82497225#1,7.627453,44.990094,19
452938847,7.702591,44.982248,19
111859689#1,7.570445,45.078508,19
218754064#4,7.7019,44.97124,19
-552832176#2,7.536364,45.095447,18
-344011171#1,7.533435,45.101635,18
-51443835#0,7.634371,45.15069,18
304242938,7.754057,45.158494,18
-59179611#3,7.656061,44.981741,18
-59179611#3,7.655485,44.980277,18
-39537943#3,7.57626,45.068376,18
37928261#0,7.552937,44.980599,18
476381790#0,7.574554,45.063348,18
58725017#0,7.565943,45.06939,18
38099094#1,7.66275,44.990979,18
69883347#1,7.663252,45.156205,18
-59179611#3,7.655789,44.981006,18
124745815#3,7.564056,45.01384,18
189834140#1,7.676791,45.148398,18
189834140#1,7.675534,45.150793,18
189834140#1,7.677201,45.147596,18
-331346208#2,7.727185,44.987306,18
95662791#1,7.55554,45.011187,18
132521050,7.662785,44.990934,18
189834140#1,7.677611,45.146794,18
-331346208#2,7.725531,44.98801,18
-331346208#2,7.726358,44.987658,18
109127121,7.741918,45.015864,18
189834140#1,7.676384,45.1492,18
37992363#1,7.700092,44.990761,18
-377107116#1,7.557653,45.143535,18
-377107116#1,7.558372,45.143121,18
189834140#1,7.675977,45.150002,18
-149817721#4,7.647358,44.990486,18
49429376#3,7.720844,44.991549,18
-372743619,7.564675,45.059555,18
-372743619,7.562623,45.0602,18
-372743619,7.561541,45.060425,18
-372743619,7.563671,45.059909,18
-83490475,7.648503,44.992115,18
-83490475,7.648987,44.993103,18
-134543553#0,7.701082,44.995463,18
81192206#0,7.663011,44.991076,18
38318227,7.757064,45.143033,17
82497225#2,7.635374,44.98915,17
82497225#2,7.635402,44.988287,17
185765535#3,7.649573,44.975948,17
135653252,7.671072,44.984368,17
185765535#3,7.650539,44.975671,17
26925479#0,7.580702,45.077044,17
30250889#1,7.671975,44.992509,17
58487110#1,7.572369,45.077713,17
133620568#6,7.76628,45.135432,17
42343186#6,7.542396,45.052366,17
133620568#6,7.765505,45.135205,17
35776290#8,7.743538,45.144957,17
-26594627#1,7.72265,45.151245,17
594133123#2,7.749221,44.981157,17
59043979#8,7.542346,45.118235,17
-26594627#1,7.721557,45.151333,17
-26594627#1,7.720463,45.15142,17
26594627#3,7.725241,45.15102,17
-124194557#1,7.723601,45.000677,17
185765535#1,7.647741,44.976396,17
-189724106#2,7.536885,45.141176,17
185765535#3,7.652495,44.975169,17
83469908#4,7.753332,45.158997,17
38318591#3,7.748528,45.152037,17
51444079#6,7.634131,45.150029,17
185765535#1,7.64576,44.976914,17
529632520,7.618011,45.153526,17
185765535#1,7.64675,44.976654,17
39908103#2,7.561633,45.066967,17
39908103#2,7.562037,45.067633,17
185765535#3,7.651496,44.975381,17
-124194557#1,7.723054,44.999915,17
130009233#2,7.582273,45.056201,17
513826722,7.55783,45.011631,17
-26533031#4,7.701574,45.152568,17
-121963101#4,7.576813,45.060875,17
26594627#3,7.726416,45.150914,17
26594627#3,7.727591,45.150808,17
-38663178,7.530303,44.986965,17
81187722#3,7.663963,44.987314,17
81187722#3,7.663209,44.987568,17
-124194557#1,7.722338,44.999238,17
-189724106#2,7.536609,45.141877,17
594646045,7.619581,44.985655,17
82497225#2,7.635565,44.990063,17
-513826722,7.557479,45.011448,17
594646047,7.619885,44.986176,17
172522360#0,7.714287,44.99598,17
124718278#1,7.617872,45.122208,17
50408372#0,7.581518,45.029195,17
124718278#1,7.620507,45.121538,17
304511051#0,7.766401,45.129718,17
-26533173#0,7.700862,45.152636,17
165763725#0,7.738327,45.143566,17
39497977#6,7.579815,45.070173,17
-185634177#4,7.660559,44.989362,17
24031392#9,7.573265,45.067099,17
-39497960#9,7.584708,45.065378,17
39497977#6,7.579692,45.069516,17
37992033#3,7.703738,44.979586,17
38580042#7,7.551094,44.999001,17
37975336#4,7.560533,45.056843,17
82497225#2,7.634414,44.988395,17
135639989#0,7.720004,44.990337,17
38319012#23,7.708699,45.152585,17
596502032#6,7.631879,44.982379,17
51444374,7.634677,45.1496,17
-39689575#3,7.590506,45.059064,17
130009216,7.58675,45.055735,17
134872990#0,7.587055,45.057764,17
-74310621#1,7.556479,45.070517,17
168200814,7.562853,45.069727,17
172522360#0,7.713019,44.996382,17
124718278#1,7.61919,45.121873,17
43273613,7.581386,45.02016,17
424270273#6,7.538695,45.100766,17
124745985#2,7.616861,45.120644,17
42343186#6,7.538658,45.053403,17
