step,vehicle_id,site_id
1800,28466,206373
1800,8340,900068
1800,27216,
1800,5678,901131
1800,13193,900048
1800,25110,900022
1800,4077,206829
1800,12708,206207
1800,17995,900047
1800,22994,901209
1800,25207,901179
1800,30495,
1800,3810,900040
1800,14734,900098
1800,1505,901330
1800,11442,900041
1800,15084,900114
1800,15907,204601
1800,29332,
1800,30501,900316
1800,4850,900030
1800,21373,204608
1800,4699,900336
1800,24995,900194
1800,29519,901235
1800,563,900983
1800,7868,900655
1800,8450,900877
1800,9403,900088
1800,15067,900114
1800,23383,202882
1800,23690,202880
1800,29338,
1800,6809,203230
1800,1097,205137
1800,22454,203193
1800,26722,900357
1800,29111,
1800,29292,
1800,30142,900972
1800,11095,900339
1800,18221,900876
1800,19564,202499
1800,19703,900955
1800,22968,901209
1800,27773,203193
1800,28220,204237
1800,433,900864
1800,1038,
1800,15367,901538
1800,29066,203193
1800,29821,901350
1800,3759,206829
1800,6804,203230
1800,930,202883
1800,17311,900697
1800,17972,203235
1800,18755,901092
1800,28941,900515
1800,2923,901168
1800,23737,900133
1800,3993,202792
1800,8278,900068
1800,26162,901398
1800,1036,203349
1800,1495,901228
1800,20927,204608
1800,27454,901117
1800,27639,203868
1800,29304,
1800,3674,901183
1800,17509,900862
1800,1949,900402
1800,20254,204327
1800,24600,900194
1800,29386,
1800,30084,
1800,6679,901242
1800,11750,900488
1800,19764,900955
1800,23531,900054
1800,26727,900357
1800,28750,203193
1800,28917,203193
1800,7449,205716
1800,11881,203696
1800,13611,204325
1800,14517,900114
1800,18422,900876
1800,19862,203467
1800,23567,
1800,24648,
1800,26270,901398
1800,6049,900016
1800,12883,900091
1800,19932,203231
1800,21798,901253
1800,24248,900140
1800,5636,900068
1800,6128,205133
1800,8763,900068
1800,14417,900114
1800,17272,900369
1800,231,203147
1800,2393,900007
1800,3609,901238
1800,9790,901286
1800,18219,900876
1800,25782,900140
1800,837,901330
1800,10063,901286
1800,18698,900072
1800,15797,900021
1800,5775,901131
1800,11182,900041
1800,14535,900114
1800,1751,900359
1800,20637,900357
1800,20856,204608
1800,21656,900337
1800,23432,203349
1800,29280,
1800,5875,900935
1800,6885,900046
1800,17776,900047
1800,20238,204460
1800,22273,203597
1800,26399,
1800,26748,900316
1800,373,901856
1800,10427,901065
1800,1192,900359
1800,19994,900045
1800,12239,900655
1800,13958,205207
1800,16583,900926
1800,15779,900021
1800,2769,900286
1800,5478,900010
1800,6118,205133
1800,15475,900858
1800,24927,900053
1800,25834,
1800,29516,901235
1800,11973,203696
1800,13710,900697
1800,15819,901107
1800,16135,901237
1800,27788,900250
1800,16545,901166
1800,17838,900014
1800,28719,203193
1800,17815,900014
1800,22079,900062
1800,2383,203135
1800,25634,202880
1800,27549,900892
1800,1102,901243
1800,18659,901021
1800,26780,900316
1800,3442,204239
1800,14012,901107
1800,16227,900468
1800,26434,
1800,4048,206829
1800,10364,205600
1800,12205,203395
1800,19339,900659
1800,471,901856
1800,11081,900339
1800,18587,900047
1800,22802,900250
1800,27688,900250
1800,29223,
1800,29807,901350
1800,6774,203133
1800,10299,205908
1800,13868,205463
1800,19474,901479
1800,23002,901209
1800,7464,205716
1800,17184,900697
1800,30333,205451
1800,4723,900030
1800,8480,203389
1800,13230,900926
1800,16361,900064
1800,22467,203193
1800,8600,900022
1800,9672,900016
1800,1676,900983
1800,28323,204744
1800,4703,900030
1800,13797,205207
1800,20979,204608
1800,21360,901752
1800,24562,900194
1800,28689,203193
1800,29241,900515
1800,706,206840
1800,16350,901235
1800,21544,203709
1800,22325,203597
1800,30009,900972
1800,10013,901268
1800,11454,203136
1800,17152,900048
1800,18849,203400
1800,22071,900990
1800,26720,900357
1800,27721,900250
1800,29553,
1800,30563,
1800,7023,900880
1800,7468,203146
1800,23381,202882
1800,24319,900194
1800,28336,204744
1800,29104,
1800,30511,900316
1800,4874,900030
1800,13149,203388
1800,16484,901166
1800,8358,900068
1800,23408,900972
1800,23559,204093
1800,26966,206142
1800,27055,901442
1800,28073,
1800,13471,900879
1800,17704,900047
1800,21570,203709
1800,29350,
1800,6756,203133
1800,10681,900059
1800,15898,204601
1800,27896,900250
1800,28360,900376
1800,4894,900030
1800,7271,900044
1800,765,900032
1800,13979,205207
1800,25045,900010
1800,4848,900030
1800,15348,900114
1800,15439,901107
1800,15999,204812
1800,18543,900047
1800,1907,900897
1800,22337,900106
1800,3819,204456
1800,5026,203127
1800,12368,900098
1800,12550,900104
1800,20277,204327
1800,20892,901095
1800,24446,900010
1800,7117,900904
1800,11223,901236
1800,14125,900876
1800,14586,900114
1800,16043,901237
1800,19711,900955
1800,20646,900357
1800,1240,900359
1800,18423,900876
1800,199,901856
1800,779,900032
1800,8755,900068
1800,20969,204608
1800,21417,203597
1800,25975,
1800,3812,204456
1800,4214,900028
1800,5598,901301
1800,716,202943
1800,12007,208660
1800,22016,900337
1800,22044,203867
1800,6731,900540
1800,8068,203398
1800,19809,202499
1800,11834,203697
1800,20769,203709
1800,27881,900250
1800,287,203147
1800,11389,900488
1800,187,901856
1800,20864,203709
1800,23212,
1800,23706,900133
1800,26245,901398
1800,2750,901228
1800,29822,901350
1800,7909,900104
1800,11176,900041
1800,1221,900359
1800,17071,900862
1800,25003,
1800,4695,900540
1800,8583,900022
1800,9840,900405
1800,17245,900862
1800,29930,202883
1800,11107,900339
1800,18978,203898
1800,23505,203349
1800,7168,901251
1800,10472,901065
1800,14699,900114
1800,19722,900955
1800,3897,901183
1800,7450,205716
1800,1877,900897
1800,19778,202499
1800,5802,900928
1800,9305,203897
1800,12817,900064
1800,16281,900468
1800,20528,901179
1800,23304,
1800,29480,900003
1800,914,900035
1800,25178,901179
1800,15431,901107
1800,16044,901237
1800,18164,203235
1800,28208,204237
1800,13893,205207
1800,15641,901107
1800,21166,901198
1800,28271,900892
1800,29545,901235
1800,9400,203896
1800,11364,900147
1800,20488,205243
1800,29431,900515
1800,9164,203396
1800,10734,900059
1800,16680,206719
1800,29083,203193
1800,29316,
1800,4702,901734
1800,5322,900040
1800,10979,901386
1800,4031,900028
1800,16301,900468
1800,23129,203193
1800,23480,
1800,3173,206380
1800,832,900032
1800,9512,208655
1800,9867,205247
1800,18405,900047
1800,21114,204608
1800,22947,900892
1800,26833,900015
1800,11184,900041
1800,14475,900114
1800,17418,900862
1800,2428,900054
1800,4467,900028
1800,5186,203127
1800,6540,202885
1800,7099,900534
1800,7202,901251
1800,15585,900858
1800,2100,900063
1800,22875,204237
1800,11948,203395
1800,2826,900927
1800,30180,205451
1800,11441,900041
1800,17206,900862
1800,1953,900356
1800,10326,901065
1800,13104,204310
1800,17909,900014
1800,19492,901479
1800,19978,203231
1800,24003,206823
1800,2903,900051
1800,3622,901183
1800,23105,901209
1800,25779,900140
1800,4215,900028
1800,5959,204749
1800,27672,900250
1800,3258,900336
1800,6705,206962
1800,11802,900488
1800,14085,900876
1800,18320,900047
1800,21126,900955
1800,24885,900194
1800,26082,901398
1800,27784,900250
1800,3695,901183
1800,4748,900030
1800,10748,900059
1800,14551,900114
1800,16664,206719
1800,17476,900862
1800,20282,204460
1800,22077,900990
1800,24243,900140
1800,2455,900007
1800,8766,900068
1800,963,205451
1800,11560,204601
1800,17696,900047
1800,18069,900115
1800,21714,900011
1800,22614,900085
1800,24353,900194
1800,26187,901398
1800,29828,204818
1800,29940,202882
1800,8204,900022
1800,10136,901834
1800,1701,900983
1800,10882,901386
1800,1562,203394
1800,25430,901179
1800,4080,901228
1800,6036,900016
1800,8874,204235
1800,11996,203696
1800,25261,900194
1800,28474,206373
1800,4479,900028
1800,4763,900030
1800,11295,901332
1800,11311,901236
1800,11796,203697
1800,12175,203395
1800,14482,900114
1800,14984,900114
1800,24408,901234
1800,26526,
1800,426,900032
1800,7601,900488
1800,10119,901834
1800,12370,900098
1800,12533,900098
1800,24426,901234
1800,28507,203193
1800,30184,205451
1800,3496,204239
1800,6949,900929
1800,103,203147
1800,13439,900879
1800,19550,202499
1800,24704,900194
1800,17032,900048
1800,1817,208089
1800,27492,901135
1800,28200,204237
1800,9265,203897
1800,9748,900405
1800,1480,900027
1800,14982,900114
1800,16657,900607
1800,17188,900697
1800,30336,205451
1800,5211,900104
1800,11183,900041
1800,13832,205207
1800,1706,900359
1800,17157,900048
1800,20278,204327
1800,7051,900327
1800,23759,900133
1800,29909,900024
1800,6158,900075
1800,24552,900140
1800,25169,901179
1800,454,900032
1800,10807,900109
1800,11684,204601
1800,14402,901215
1800,16098,900414
1800,23872,206823
1800,24636,900194
1800,26775,900316
1800,5921,900928
1800,6889,900046
1800,14862,900114
1800,17880,900014
1800,29457,900515
1800,4498,900070
1800,8139,900024
1800,16490,901166
1800,22314,900990
1800,2753,901228
1800,29288,
1800,29437,
1800,7528,901853
1800,10077,900075
1800,11787,203697
1800,11816,203697
1800,13511,900879
1800,15509,901107
1800,3618,901183
1800,13490,900879
1800,14042,901107
1800,18615,900047
1800,140,901856
1800,15835,900021
1800,16831,900008
1800,1489,202895
1800,112,203147
1800,1712,900359
1800,20605,
1800,23052,900376
1800,25159,901179
1800,21672,900337
1800,9153,203396
1800,9779,901286
1800,12485,900098
1800,2188,203431
1800,11979,203696
1800,12857,203149
1800,1873,900969
1800,2857,202895
1800,6850,900046
1800,19995,202796
1800,21161,202948
1800,2149,203430
1800,2246,900007
1800,2597,901350
1800,9858,205247
1800,12540,900098
1800,14835,900114
1800,1827,900969
1800,18316,900876
1800,21937,900017
1800,26336,
1800,27951,900250
1800,10335,901065
1800,16318,901237
1800,26992,900357
1800,8016,203398
1800,8860,900055
1800,19953,203231
1800,20247,204327
1800,23020,204744
1800,27856,900250
1800,5463,901234
1800,14481,900114
1800,16158,900414
1800,16495,901166
1800,17263,900862
1800,20951,900659
1800,26157,901398
1800,29800,901350
1800,11642,204601
1800,13147,900544
1800,19730,900955
1800,21453,203597
1800,23688,
1800,416,900032
1800,7914,900029
1800,8884,203397
1800,17147,900048
1800,17317,900862
1800,1828,208089
1800,22321,203597
1800,26528,
1800,28173,
1800,13923,900167
1800,23025,900376
1800,27646,900250
1800,29710,202793
1800,4664,900540
1800,656,202943
1800,8063,203317
1800,8556,900022
1800,10949,900907
1800,12497,900655
1800,14671,900114
1800,16428,900064
1800,19836,203467
1800,26203,901398
1800,29458,
1800,29678,202793
1800,6958,901300
1800,18835,204042
1800,21275,900744
1800,4309,900028
1800,1510,900027
1800,16817,900008
1800,20987,204608
1800,10338,901065
1800,13867,205207
1800,18190,900876
1800,22532,901861
1800,5885,900935
1800,7967,203398
1800,8218,900010
1800,10267,205332
1800,13413,203017
1800,19717,202499
1800,4415,900019
1800,582,900983
1800,6438,901242
1800,9947,901268
1800,14548,900114
1800,22745,901117
1800,2460,900007
1800,26205,901398
1800,26488,
1800,29347,900515
1800,30041,900972
1800,30213,205451
1800,7603,900488
1800,12011,208660
1800,12706,206207
1800,16349,901235
1800,17805,900014
1800,20010,203231
1800,24818,900194
1800,24870,900357
1800,26051,901398
1800,28578,203193
1800,29679,202793
1800,8912,203396
1800,11785,203697
1800,17685,900047
1800,17870,900014
1800,19896,203231
1800,22045,203867
1800,2392,900007
1800,11912,206907
1800,12924,204162
1800,15661,900858
1800,17315,900862
1800,26294,
1800,30259,205451
1800,30584,
1800,3501,206263
1800,20337,204327
1800,23067,901209
1800,2512,203869
1800,26212,901398
1800,2809,900927
1800,740,900032
1800,16365,900064
1800,16926,900607
1800,18671,901021
1800,21706,900011
1800,24917,900194
1800,28902,203193
1800,4118,900019
1800,7513,901853
1800,12067,206907
1800,16622,900877
1800,16928,900607
1800,18472,900047
1800,3848,901183
1800,12160,206907
1800,21006,202948
1800,22057,203867
1800,28596,203193
1800,6969,900929
1800,8287,900068
1800,9298,203897
1800,10423,901065
1800,11828,203697
1800,16298,900468
1800,1994,900897
1800,20925,204608
1800,22940,204237
1800,23913,900286
1800,28990,203193
1800,3369,203870
1800,4039,206829
1800,6609,900540
1800,109,203147
1800,25675,
1800,2979,900665
1800,5150,203127
1800,6311,203195
1800,11412,900488
1800,12872,900064
1800,13082,900544
1800,14505,900114
1800,17774,901008
1800,27144,206142
1800,30120,900972
1800,12590,901017
1800,16045,901237
1800,23530,203349
1800,24152,900420
1800,3497,204239
1800,4865,900030
1800,6717,203133
1800,11283,901332
1800,13838,205207
1800,21313,202795
1800,25706,
1800,5757,901228
1800,12038,203696
1800,13203,900048
1800,23842,206823
1800,24254,900140
1800,25579,900010
1800,7210,900358
1800,27749,900250
1800,5521,901301
1800,7015,900327
1800,9522,208655
1800,17233,900369
1800,17954,203235
1800,4550,900070
1800,13971,900167
1800,14064,901107
1800,14852,900114
1800,20012,900045
1800,23566,202880
1800,25492,203390
1800,26988,208199
1800,28390,204744
1800,5215,900104
1800,6416,901153
1800,21282,900744
1800,22277,203597
1800,23493,203349
1800,30022,900972
1800,4308,900028
1800,7258,900044
1800,7485,901853
1800,10883,901386
1800,14391,900870
1800,22923,204237
1800,10853,900907
1800,17018,901341
1800,25494,203390
1800,27143,206142
1800,3534,205245
1800,12780,900064
1800,12841,900064
1800,17719,901008
1800,20535,901179
1800,21081,900020
1800,27117,208200
1800,28618,900250
1800,2917,900665
1800,5219,900104
1800,1748,900359
1800,22271,203597
1800,27190,900357
1800,28998,
1800,5706,900088
1800,7269,900044
1800,11075,900339
1800,18062,900115
1800,20797,203400
1800,21814,203867
1800,28720,203193
1800,29076,203193
1800,30246,205451
1800,6803,203230
1800,1380,203234
1800,22922,204237
1800,4133,900028
1800,15354,900114
1800,21839,901253
1800,22730,900085
1800,28835,203193
1800,29851,901438
1800,891,900035
1800,11831,203697
1800,15716,205362
1800,21000,204608
1800,23452,204093
1800,23546,204093
1800,30160,900972
1800,6321,203195
1800,6622,206962
1800,9227,203896
1800,1499,900983
1800,15623,900021
1800,28299,901861
1800,5327,900040
1800,10283,205600
1800,12919,206210
1800,14440,900114
1800,16590,900926
1800,28344,900376
1800,29003,900250
1800,4995,900033
1800,7417,205716
1800,16269,900414
1800,21600,203898
1800,22769,900015
1800,24985,900010
1800,28626,203193
1800,5849,207015
1800,6750,900540
1800,15045,900114
1800,15890,204601
1800,22991,901209
1800,2975,900665
1800,4528,203172
1800,15517,901107
1800,18568,900047
1800,23701,900133
1800,27554,900892
1800,6707,900540
1800,10138,901834
1800,13859,205207
1800,16507,900926
1800,22412,204744
1800,18729,901092
1800,19291,901390
1800,22681,900015
1800,24407,901234
1800,25348,
1800,27369,900015
1800,14710,207693
1800,420,900032
1800,7102,900929
1800,8608,900068
1800,2157,900063
1800,22460,204744
1800,25198,901179
1800,9889,901268
1800,10546,900941
1800,10963,901386
1800,16409,900064
1800,19680,900955
1800,2250,900007
1800,4526,203172
1800,5704,900088
1800,12024,208660
1800,17439,900697
1800,17670,900047
1800,24364,900194
1800,2705,205137
1800,7373,900044
1800,7537,901853
1800,8765,900068
1800,9300,203897
1800,1424,203234
1800,14455,900114
1800,29130,
1800,4067,900028
1800,4081,901228
1800,5160,900932
1800,10026,901268
1800,13146,203388
1800,15249,900114
1800,21671,900337
1800,23666,
1800,3891,901183
1800,4002,900034
1800,9642,208655
1800,12948,900091
1800,13900,205207
1800,25123,900053
1800,26884,900015
1800,6057,900016
1800,9963,901268
1800,10127,901834
1800,16620,900877
1800,18011,900047
1800,20903,901253
1800,2754,901228
1800,28241,204237
1800,9465,900630
1800,12903,900091
1800,16710,900607
1800,24405,901234
1800,28181,
1800,6397,901153
1800,6691,900050
1800,9144,900091
1800,9928,901268
1800,20601,901179
1800,21163,901198
1800,21562,203709
1800,21736,900337
1800,21905,900337
1800,26769,900316
1800,26967,208199
1800,27766,900250
1800,28223,204237
1800,17809,900014
1800,25371,
1800,25622,
1800,4726,900030
1800,6656,901242
1800,7641,901853
1980,23378,
1980,27111,202883
1980,28686,202882
1980,18570,901398
1980,29638,901752
1980,488,900892
1980,26928,202883
1980,24180,900316
1980,27204,900095
1980,23514,900250
1980,27267,205137
1980,30637,203146
1980,12490,900316
1980,28464,202794
1980,945,900357
1980,20243,
1980,29950,202795
1980,23511,901117
1980,23521,
1980,18377,901398
1980,29255,205598
1980,917,901183
1980,30179,
1980,20512,900053
1980,17521,901398
1980,25117,205598
1980,16020,208200
1980,29554,900003
1980,721,900194
1980,30122,900373
1980,25429,900972
1980,29536,901166
1980,24593,900515
1980,26153,900330
1980,24074,901853
1980,29094,
1980,29253,202881
1980,7221,901398
1980,23281,901329
1980,30616,900019
1980,30000,205600
1980,1998,900020
1980,26259,901442
1980,27293,900420
1980,27442,901489
1980,27424,901255
1980,20659,900420
1980,8597,
1980,24084,900075
1980,38,208199
1980,16639,901398
1980,28547,900036
1980,30613,900877
1980,24080,900075
1980,302,901861
1980,20503,900357
1980,29538,900115
1980,845,
1980,25887,901117
1980,22218,900076
1980,16354,900906
1980,2930,900892
1980,28866,900036
1980,25809,202882
1980,29484,203231
1980,651,901442
1980,20376,202883
1980,15304,900194
1980,30252,901329
1980,30561,900031
1980,30574,900140
1980,15315,900357
1980,13975,
1980,13962,
1980,23373,901179
1980,19299,205245
1980,8515,
1980,28875,900414
1980,28279,900035
1980,444,901375
1980,19298,
1980,1736,901253
1980,938,900140
1980,18572,900357
1980,10288,
1980,18550,901279
1980,1721,
1980,29487,
1980,22481,203317
1980,10991,901438
1980,827,900194
1980,4697,206768
1980,16106,900357
1980,27010,202499
1980,13955,
1980,839,
1980,23799,901341
1980,11491,900250
1980,3061,203193
1980,15830,900140
1980,888,
1980,4483,900250
1980,28967,202881
1980,1753,
1980,29995,900357
1980,10473,900133
1980,16332,
1980,27885,
1980,28093,203397
1980,1989,901117
1980,8449,208200
1980,28645,208102
1980,26675,901215
1980,3269,203193
1980,29639,900414
1980,24236,
1980,20374,901438
1980,28098,206375
1980,29468,900003
1980,20507,203146
1980,12577,900140
1980,14408,205451
1980,24932,900906
1980,708,900064
1980,10272,900412
1980,25793,
1980,26154,901243
1980,30424,203349
1980,27129,900927
1980,29483,900062
1980,5179,901390
1980,23140,901228
1980,26282,900019
1980,28079,202880
1980,18644,900515
1980,15125,
1980,918,208102
1980,27271,901228
1980,22606,900927
1980,29438,900250
1980,10976,202881
1980,13977,900140
1980,29556,204460
1980,7594,205587
1980,16274,900010
1980,23871,900972
1980,27196,205587
1980,1830,203231
1980,24710,204812
1980,28958,900015
1980,27008,900008
1980,28066,205332
1980,26075,208199
1980,13926,206823
1980,29424,
1980,6090,203193
1980,10839,203898
1980,29110,900357
1980,29557,
1980,14395,900194
1980,5649,900032
1980,28577,900970
1980,27191,900015
1980,24133,900140
1980,919,900414
1980,26164,900015
1980,29530,205362
1980,27128,901243
1980,15362,900515
1980,25984,900927
1980,27423,900140
1980,796,900048
1980,23524,901438
1980,26079,900015
1980,25796,900250
1980,26071,900357
1980,7230,901752
1980,4884,900064
1980,25462,900420
1980,4893,
1980,7215,900047
1980,24256,206829
1980,29329,205362
1980,21561,900468
1980,17921,
1980,24878,203393
1980,449,203317
1980,980,900140
1980,12634,203898
1980,15103,900250
1980,2536,
1980,950,204327
1980,2779,901179
1980,5487,204608
1980,10693,
1980,23518,900015
1980,26265,900015
1980,5645,900250
1980,4013,901861
1980,16277,900250
1980,14151,206829
1980,20223,900022
1980,25988,900010
1980,1737,202948
1980,21641,207015
1980,27098,
1980,28876,900414
1980,17898,900194
1980,17427,900194
1980,25899,901279
1980,23214,900194
1980,25011,901861
1980,29719,900373
1980,12183,203400
1980,26260,206142
1980,15828,901375
1980,9345,900357
1980,14060,202892
1980,18583,204608
1980,1983,900194
1980,28067,900064
1980,5777,203193
1980,702,203758
1980,886,
1980,24928,900862
1980,2539,900194
1980,28869,900047
1980,5188,901235
1980,30425,900133
1980,17897,901279
1980,18349,207338
1980,15817,203397
1980,30399,901238
1980,29621,202881
1980,20237,901235
1980,836,900194
1980,22232,900488
1980,20474,900048
1980,25616,
1980,26084,203349
1980,15301,900040
1980,26662,900402
1980,29127,900015
1980,11054,206207
1980,26341,206963
1980,30139,900420
1980,27021,
1980,12206,203193
1980,24595,202882
1980,6896,202882
1980,26150,
1980,5267,202880
1980,27263,900439
1980,30283,206823
1980,27524,204606
1980,19168,900140
1980,4084,900357
1980,26169,900286
1980,16882,900194
1980,18425,203400
1980,20367,901179
1980,26104,900927
1980,26165,900015
1980,29464,900098
1980,24192,900019
1980,24777,900357
1980,25216,203349
1980,29602,206207
1980,26067,900357
1980,20477,901017
1980,21266,207015
1980,7598,202790
1980,763,901288
1980,12812,204327
1980,29488,
1980,5294,203137
1980,15110,900250
1980,29476,900003
1980,15076,901375
1980,27103,901117
1980,319,901438
1980,4898,205245
1980,6928,204323
1980,30521,203868
1980,12645,900032
1980,24361,900879
1980,2619,901489
1980,27015,900015
1980,20242,900024
1980,17165,203193
1980,15132,900250
1980,29637,
1980,1720,
1980,25004,206142
1980,11793,901341
1980,18413,
1980,12201,901279
1980,28644,900055
1980,485,202881
1980,29627,202880
1980,30502,900194
1980,27630,
1980,29331,202790
1980,29983,
1980,30302,
1980,1248,900877
1980,15821,901375
1980,16012,900040
1980,26819,202880
1980,26262,900357
1980,29315,900744
1980,7063,901861
1980,12214,900086
1980,29107,900015
1980,15146,901489
1980,18976,203390
1980,26890,900515
1980,11112,202499
1980,3483,900098
1980,629,204665
1980,27036,
1980,23655,901234
1980,28,900140
1980,21271,900468
1980,29989,
1980,6152,204608
1980,1973,900140
1980,21572,900413
1980,26821,202880
1980,21657,204325
1980,25817,
1980,12565,203349
1980,920,900655
1980,27895,
1980,27954,901538
1980,28602,900015
1980,30545,
1980,19388,
1980,22217,900076
1980,23179,
1980,19732,900892
1980,19885,900076
1980,13978,202892
1980,27400,
1980,30635,
1980,26717,900194
1980,7918,901438
1980,12344,901235
1980,24881,203137
1980,3505,
1980,16278,203193
1980,27800,
1980,3706,900877
1980,11476,901243
1980,23318,900133
1980,12769,900051
1980,28957,900250
1980,15311,901253
1980,16008,900744
1980,22474,
1980,29591,204462
1980,11127,203193
1980,27091,900015
1980,6162,901752
1980,1835,
1980,9143,900140
1980,17520,900010
1980,6444,900140
1980,29334,203193
1980,23613,901234
1980,1950,900412
1980,27535,206375
1980,657,205451
1980,28202,203314
1980,8516,206823
1980,1246,900877
1980,18596,204237
1980,25010,900020
1980,12514,901136
1980,18632,
1980,1964,203137
1980,26935,900085
1980,13253,204323
1980,23576,900357
1980,27470,900316
1980,26401,900357
1980,7919,901438
1980,12724,900115
1980,13245,900015
1980,23236,203349
1980,18430,202892
1980,2843,900033
1980,18554,203397
1980,8517,206823
1980,10031,900194
1980,3668,900488
1980,25987,900010
1980,28492,204460
1980,17660,203150
1980,30077,900140
1980,23389,900095
1980,24090,900402
1980,27803,900357
1980,5288,900402
1980,17407,900010
1980,192,900897
1980,1959,202880
1980,29364,901117
1980,9726,901008
1980,26663,900402
1980,10054,900194
1980,10410,204323
1980,15829,900040
1980,16357,900024
1980,5264,900439
1980,1722,
1980,18955,203390
1980,25665,900133
1980,9428,901390
1980,28992,900357
1980,21092,204460
1980,24148,900402
1980,29440,
1980,29459,
1980,30113,202883
1980,24869,901442
1980,23616,900140
1980,12350,901196
1980,29832,900104
1980,445,900491
1980,25815,900140
1980,15108,204608
1980,25404,901117
1980,3462,900098
1980,23878,900969
1980,29935,
1980,22739,900369
1980,29078,203235
1980,29825,900104
1980,4693,
1980,1968,901183
1980,20945,202945
1980,21653,900581
1980,24778,900072
1980,25829,900194
1980,10142,203709
1980,24646,900053
1980,26661,901135
1980,24253,900402
1980,2590,
1980,29992,202881
1980,10815,203659
1980,18982,901253
1980,23145,900877
1980,28473,900020
1980,29091,901117
1980,3057,901134
1980,13056,900194
1980,11307,202499
1980,6154,202881
1980,27099,
1980,24564,901398
1980,30393,900063
1980,17479,900414
1980,28197,901341
1980,6871,900048
1980,8880,900051
1980,28993,900357
1980,30303,203398
1980,6861,900457
1980,2572,900033
1980,16360,900024
1980,30385,900864
1980,29266,900015
1980,1029,
1980,14994,900393
1980,26077,900357
1980,29325,901117
1980,10141,900048
1980,2202,206908
1980,23107,900085
1980,2581,900414
1980,26186,900140
1980,12351,901196
1980,3272,901329
1980,18630,203193
1980,25649,
1980,12461,900970
1980,5719,900140
1980,17923,203193
1980,847,901196
1980,26939,901398
1980,28120,
1980,4891,900198
1980,21265,900250
1980,26922,901135
1980,23333,
1980,23458,
1980,23742,900356
1980,20241,900970
1980,8279,900051
1980,775,901489
1980,20679,900467
1980,23237,900133
1980,5771,900133
1980,11887,900970
1980,18764,204237
1980,28207,203400
1980,26763,208200
1980,20255,900468
1980,22007,900250
1980,8927,901861
1980,15099,203193
1980,21467,204323
1980,24633,900357
1980,27301,900357
1980,24466,900133
1980,6550,901487
1980,6913,900027
1980,23783,901234
1980,2591,
1980,28698,900250
1980,29302,901117
1980,7234,901017
1980,20684,901040
1980,2780,
1980,13925,208655
1980,30379,203135
1980,8850,901065
1980,11248,901858
1980,26109,900015
1980,21549,205908
1980,27274,203898
1980,24919,900914
1980,12484,900024
1980,29812,900104
1980,25028,901286
1980,8744,901390
1980,14384,900040
1980,16346,900373
1980,29736,203870
1980,23442,900054
1980,24811,202880
1980,29482,900003
1980,5774,900194
1980,27315,
1980,3232,900488
1980,21638,
1980,6947,203147
1980,8439,900194
1980,24423,204603
1980,2583,205598
1980,26486,901352
1980,28283,900047
1980,29573,900439
1980,15815,208655
1980,26190,
1980,27269,900357
1980,3472,900133
1980,25433,901279
1980,25624,202880
1980,7487,203234
1980,12480,900024
1980,27037,900357
1980,1729,900140
1980,26247,
1980,10685,900955
1980,13951,901228
1980,15098,203193
1980,21137,900414
1980,24111,
1980,28072,900085
1980,28257,900015
1980,3352,204749
1980,1637,203146
1980,21636,
1980,29060,901752
1980,15106,204608
1980,17615,205598
1980,17768,900064
1980,19889,900630
1980,18766,202945
1980,495,901438
1980,653,901228
1980,26647,901117
1980,21277,900014
1980,29803,901238
1980,3265,901243
1980,12733,900024
1980,16935,900085
1980,14557,205715
1980,24324,901398
1980,12189,901006
1980,15809,901861
1980,12739,900033
1980,13976,203485
1980,20966,203397
1980,11691,901861
1980,17752,901008
1980,25461,900194
1980,28466,900115
1980,8340,203016
1980,27216,900072
1980,25110,901279
1980,4077,900697
1980,25207,900337
1980,30495,
1980,15084,203397
1980,29332,203193
1980,30501,901092
1980,21373,204608
1980,4699,900032
1980,24995,901398
1980,29519,206207
1980,7868,900115
1980,8450,203898
1980,15067,901489
1980,23383,901255
1980,23690,202880
1980,29338,900250
1980,1097,203845
1980,22454,203193
1980,26722,900194
1980,29111,900250
1980,29292,203193
1980,30142,900972
1980,19564,900941
1980,22968,900018
1980,27773,203193
1980,28220,203467
1980,433,900864
1980,1038,
1980,15367,901538
1980,29066,901198
1980,29821,205245
1980,17311,900956
1980,17972,204310
1980,28941,900515
1980,2923,203147
1980,3993,900877
1980,8278,900004
1980,26162,
1980,1036,202882
1980,1495,900064
1980,20927,900055
1980,27454,901095
1980,27639,203868
1980,29304,203193
1980,3674,900877
1980,1949,900133
1980,20254,900098
1980,30084,
1980,6679,900014
1980,19764,203193
1980,26727,901398
1980,11881,203696
1980,13611,204664
1980,18422,204324
1980,19862,900892
1980,23567,202880
1980,24648,900140
1980,26270,900194
1980,19932,900544
1980,24248,900140
1980,5636,900010
1980,6128,204235
1980,8763,900010
1980,14417,900075
1980,17272,900369
1980,3609,900098
1980,837,901330
1980,10063,901279
1980,18698,900088
1980,15797,900744
1980,5775,900010
1980,1751,202880
1980,20637,
1980,21656,900048
1980,23432,900027
1980,6885,901341
1980,17776,900468
1980,20238,206207
1980,26399,901352
1980,373,204463
1980,13958,203486
1980,15779,900744
1980,5478,900194
1980,15475,900858
1980,25834,900194
1980,29516,206207
1980,11973,203696
1980,15819,208655
1980,16135,900879
1980,27788,900744
1980,22079,900062
1980,2383,901168
